"orderDate";"productName";"Quantitysold";"quantityInStock";"productLine";"rang_pdts";"taux_ecoulement_stock"
"2023-12-15";"1937 Lincoln Berline";42.0;869;"Vintage Cars";670;0.05
"2023-12-15";"1940 Ford Pickup Truck";42.0;261;"Trucks and Buses";670;0.16
"2023-12-15";"1934 Ford V8 Coupe";34.0;565;"Vintage Cars";1301;0.06
"2023-12-15";"1952 Alpine Renault 1300";30.0;731;"Classic Cars";1688;0.04
"2023-12-15";"1958 Setra Bus";29.0;158;"Trucks and Buses";1763;0.18
"2023-12-15";"1962 LanciaA Delta 16V";27.0;679;"Classic Cars";1935;0.04
"2023-12-15";"2002 Chevy Corvette";26.0;945;"Classic Cars";2031;0.03
"2023-12-15";"1917 Maxwell Touring Car";26.0;791;"Vintage Cars";2031;0.03
"2023-12-15";"1949 Jaguar XK 120";25.0;235;"Classic Cars";2119;0.11
"2023-12-15";"1952 Citroen-15CV";24.0;145;"Classic Cars";2211;0.17
"2023-12-15";"1969 Chevrolet Camaro Z28";24.0;470;"Classic Cars";2211;0.05
"2023-12-15";"1936 Mercedes Benz 500k Roadster";22.0;208;"Vintage Cars";2370;0.11
"2023-12-15";"1936 Mercedes-Benz 500K Special Roadster";21.0;864;"Vintage Cars";2458;0.02
"2023-12-15";"1928 Mercedes-Benz SSK";21.0;55;"Vintage Cars";2458;0.38
"2023-12-17";"1957 Chevy Pickup";48.0;613;"Trucks and Buses";163;0.08
"2023-12-17";"1992 Ferrari 360 Spider red";48.0;835;"Classic Cars";163;0.06
"2023-12-17";"1970 Dodge Coronet";48.0;407;"Classic Cars";163;0.12
"2023-12-17";"1998 Chrysler Plymouth Prowler";38.0;472;"Classic Cars";997;0.08
"2023-12-17";"1964 Mercedes Tour Bus";38.0;826;"Trucks and Buses";997;0.05
"2023-12-17";"1958 Chevy Corvette Limited Edition";36.0;254;"Classic Cars";1154;0.14
"2023-12-17";"1970 Triumph Spitfire";34.0;555;"Classic Cars";1301;0.06
"2023-12-17";"1954 Greyhound Scenicruiser";33.0;287;"Trucks and Buses";1409;0.11
"2023-12-17";"1969 Ford Falcon";26.0;105;"Classic Cars";2031;0.25
"2023-12-17";"1992 Porsche Cayenne Turbo Silver";23.0;658;"Classic Cars";2296;0.03
"2023-12-18";"The Schooner Bluenose";46.0;190;"Ships";320;0.24
"2023-12-18";"1903 Ford Model A";44.0;391;"Vintage Cars";502;0.11
"2023-12-18";"1962 City of Detroit Streetcar";44.0;165;"Trains";502;0.27
"2023-12-18";"1999 Yamaha Speed Boat";43.0;426;"Ships";589;0.1
"2023-12-18";"Collectable Wooden Train";41.0;645;"Trains";743;0.06
"2023-12-18";"18th century schooner";34.0;190;"Ships";1301;0.18
"2023-12-18";"Diamond T620 Semi-Skirted Tanker";31.0;102;"Trucks and Buses";1589;0.3
"2023-12-18";"The Titanic";31.0;196;"Ships";1589;0.16
"2023-12-18";"1904 Buick Runabout";30.0;829;"Vintage Cars";1688;0.04
"2023-12-18";"1912 Ford Model T Delivery Wagon";30.0;917;"Vintage Cars";1688;0.03
"2023-12-18";"The USS Constitution Ship";29.0;708;"Ships";1763;0.04
"2023-12-18";"The Mayflower";28.0;74;"Ships";1857;0.38
"2023-12-18";"1950's Chicago Surface Lines Streetcar";27.0;860;"Trains";1935;0.03
"2023-12-18";"1972 Alfa Romeo GTA";26.0;325;"Classic Cars";2031;0.08
"2023-12-18";"1940 Ford Delivery Sedan";25.0;662;"Vintage Cars";2119;0.04
"2023-12-18";"The Queen Mary";25.0;509;"Ships";2119;0.05
"2023-12-18";"Pont Yacht";20.0;41;"Ships";2556;0.49
"2023-12-19";"America West Airlines B757-200";49.0;965;"Planes";77;0.05
"2023-12-19";"Boeing X-32A JSF";49.0;486;"Planes";77;0.1
"2023-12-19";"1980s Black Hawk Helicopter";39.0;533;"Planes";915;0.07
"2023-12-19";"1937 Horch 930V Limousine";38.0;290;"Vintage Cars";997;0.13
"2023-12-19";"Corsair F4U ( Bird Cage)";34.0;681;"Planes";1301;0.05
"2023-12-19";"1900s Vintage Bi-Plane";25.0;594;"Planes";2119;0.04
"2023-12-19";"HMS Bounty";23.0;350;"Ships";2296;0.07
"2023-12-19";"American Airlines: MD-11S";22.0;882;"Planes";2370;0.02
"2023-12-19";"1941 Chevrolet Special Deluxe Cabriolet";20.0;238;"Vintage Cars";2556;0.08
"2023-12-20";"ATA: B757-300";48.0;711;"Planes";163;0.07
"2023-12-20";"1997 BMW F650 ST";46.0;18;"Motorcycles";320;2.56
"2023-12-20";"F/A 18 Hornet 1/72";43.0;55;"Planes";589;0.78
"2023-12-20";"1969 Harley Davidson Ultimate Chopper";42.0;793;"Motorcycles";670;0.05
"2023-12-20";"2003 Harley-Davidson Eagle Drag Bike";42.0;558;"Motorcycles";670;0.08
"2023-12-20";"1928 Ford Phaeton Deluxe";40.0;14;"Vintage Cars";835;2.86
"2023-12-20";"1930 Buick Marquette Phaeton";40.0;706;"Vintage Cars";835;0.06
"2023-12-20";"American Airlines: B767-300";39.0;584;"Planes";915;0.07
"2023-12-20";"1969 Dodge Super Bee";36.0;192;"Classic Cars";1154;0.19
"2023-12-20";"1900s Vintage Tri-Plane";35.0;276;"Planes";1234;0.13
"2023-12-20";"2002 Suzuki XREO";35.0;1000;"Motorcycles";1234;0.04
"2023-12-20";"1968 Ford Mustang";31.0;7;"Classic Cars";1589;4.43
"2023-12-20";"1968 Dodge Charger";29.0;912;"Classic Cars";1763;0.03
"2023-12-20";"1928 British Royal Navy Airplane";28.0;363;"Planes";1857;0.08
"2023-12-20";"1969 Dodge Charger";28.0;732;"Classic Cars";1857;0.04
"2023-12-20";"1936 Harley Davidson El Knucklehead";28.0;436;"Motorcycles";1857;0.06
"2023-12-20";"1960 BSA Gold Star DBD34";28.0;2;"Motorcycles";1857;14.0
"2023-12-20";"P-51-D Mustang";27.0;99;"Planes";1935;0.27
"2023-12-20";"1970 Plymouth Hemi Cuda";23.0;566;"Classic Cars";2296;0.04
"2023-12-20";"1948 Porsche 356-A Roadster";21.0;883;"Classic Cars";2458;0.02
"2023-12-20";"1997 BMW R 1100 S";21.0;700;"Motorcycles";2458;0.03
"2023-12-20";"1996 Moto Guzzi 1100i";20.0;663;"Motorcycles";2556;0.03
"2023-12-23";"1971 Alpine Renault 1600s";44.0;800;"Classic Cars";502;0.06
"2023-12-23";"1982 Ducati 900 Monster";41.0;684;"Motorcycles";743;0.06
"2023-12-23";"1974 Ducati 350 Mk3 Desmo";40.0;334;"Motorcycles";835;0.12
"2023-12-23";"1982 Ducati 996 R";38.0;924;"Motorcycles";997;0.04
"2023-12-23";"1982 Lamborghini Diablo";36.0;772;"Classic Cars";1154;0.05
"2023-12-23";"1956 Porsche 356A Coupe";32.0;660;"Classic Cars";1503;0.05
"2023-12-23";"1957 Vespa GS150";31.0;769;"Motorcycles";1589;0.04
"2023-12-23";"1961 Chevrolet Impala";28.0;787;"Classic Cars";1857;0.04
"2023-12-23";"1957 Corvette Convertible";25.0;125;"Classic Cars";2119;0.2
"2023-12-23";"1976 Ford Gran Torino";23.0;913;"Classic Cars";2296;0.03
"2023-12-25";"1937 Lincoln Berline";50.0;869;"Vintage Cars";12;0.06
"2023-12-25";"1939 Chevrolet Deluxe Coupe";48.0;733;"Vintage Cars";163;0.07
"2023-12-25";"1993 Mazda RX-7";43.0;398;"Classic Cars";589;0.11
"2023-12-25";"1928 Mercedes-Benz SSK";30.0;55;"Vintage Cars";1688;0.55
"2023-12-25";"1932 Model A Ford J-Coupe";29.0;935;"Vintage Cars";1763;0.03
"2023-12-25";"1995 Honda Civic";27.0;977;"Classic Cars";1935;0.03
"2023-12-25";"1938 Cadillac V-16 Presidential Limousine";26.0;285;"Vintage Cars";2031;0.09
"2023-12-25";"2002 Yamaha YZR M1";26.0;60;"Motorcycles";2031;0.43
"2023-12-25";"1936 Mercedes-Benz 500K Special Roadster";22.0;864;"Vintage Cars";2370;0.03
"2023-12-26";"1958 Setra Bus";49.0;158;"Trucks and Buses";77;0.31
"2023-12-26";"1934 Ford V8 Coupe";49.0;565;"Vintage Cars";77;0.09
"2023-12-26";"1969 Corvair Monza";49.0;691;"Classic Cars";77;0.07
"2023-12-26";"18th Century Vintage Horse Carriage";44.0;599;"Vintage Cars";502;0.07
"2023-12-26";"1970 Dodge Coronet";44.0;407;"Classic Cars";502;0.11
"2023-12-26";"1962 LanciaA Delta 16V";43.0;679;"Classic Cars";589;0.06
"2023-12-26";"1957 Chevy Pickup";42.0;613;"Trucks and Buses";670;0.07
"2023-12-26";"1926 Ford Fire Engine";41.0;202;"Trucks and Buses";743;0.2
"2023-12-26";"1913 Ford Model T Speedster";41.0;419;"Vintage Cars";743;0.1
"2023-12-26";"1962 Volkswagen Microbus";41.0;233;"Trucks and Buses";743;0.18
"2023-12-26";"1936 Chrysler Airflow";41.0;471;"Vintage Cars";743;0.09
"2023-12-26";"1980’s GM Manhattan Express";41.0;510;"Trucks and Buses";743;0.08
"2023-12-26";"1940 Ford Pickup Truck";39.0;261;"Trucks and Buses";915;0.15
"2023-12-26";"1958 Chevy Corvette Limited Edition";36.0;254;"Classic Cars";1154;0.14
"2023-12-26";"1996 Peterbilt 379 Stake Bed with Outrigger";36.0;81;"Trucks and Buses";1154;0.44
"2023-12-26";"1952 Alpine Renault 1300";32.0;731;"Classic Cars";1503;0.04
"2023-12-26";"1992 Ferrari 360 Spider red";32.0;835;"Classic Cars";1503;0.04
"2023-12-26";"1939 Cadillac Limousine";30.0;665;"Vintage Cars";1688;0.05
"2023-12-26";"1940s Ford truck";28.0;313;"Trucks and Buses";1857;0.09
"2023-12-26";"1982 Camaro Z28";27.0;693;"Classic Cars";1935;0.04
"2023-12-26";"1917 Maxwell Touring Car";25.0;791;"Vintage Cars";2119;0.03
"2023-12-26";"1970 Triumph Spitfire";25.0;555;"Classic Cars";2119;0.05
"2023-12-26";"1998 Chrysler Plymouth Prowler";20.0;472;"Classic Cars";2556;0.04
"2023-12-26";"1964 Mercedes Tour Bus";20.0;826;"Trucks and Buses";2556;0.02
"2023-12-31";"1969 Ford Falcon";49.0;105;"Classic Cars";77;0.47
"2023-12-31";"1972 Alfa Romeo GTA";48.0;325;"Classic Cars";163;0.15
"2023-12-31";"Diamond T620 Semi-Skirted Tanker";46.0;102;"Trucks and Buses";320;0.45
"2023-12-31";"2001 Ferrari Enzo";42.0;362;"Classic Cars";670;0.12
"2023-12-31";"1954 Greyhound Scenicruiser";36.0;287;"Trucks and Buses";1154;0.13
"2023-12-31";"1962 City of Detroit Streetcar";25.0;165;"Trains";2119;0.15
"2023-12-31";"1992 Porsche Cayenne Turbo Silver";22.0;658;"Classic Cars";2370;0.03
"2023-12-31";"1950's Chicago Surface Lines Streetcar";22.0;860;"Trains";2370;0.03
"2024-01-01";"1980s Black Hawk Helicopter";50.0;533;"Planes";12;0.09
"2024-01-01";"1900s Vintage Bi-Plane";49.0;594;"Planes";77;0.08
"2024-01-01";"1999 Yamaha Speed Boat";46.0;426;"Ships";320;0.11
"2024-01-01";"P-51-D Mustang";41.0;99;"Planes";743;0.41
"2024-01-01";"1941 Chevrolet Special Deluxe Cabriolet";40.0;238;"Vintage Cars";835;0.17
"2024-01-01";"1904 Buick Runabout";40.0;829;"Vintage Cars";835;0.05
"2024-01-01";"1912 Ford Model T Delivery Wagon";36.0;917;"Vintage Cars";1154;0.04
"2024-01-01";"The Titanic";35.0;196;"Ships";1234;0.18
"2024-01-01";"The Schooner Bluenose";32.0;190;"Ships";1503;0.17
"2024-01-01";"18th century schooner";31.0;190;"Ships";1589;0.16
"2024-01-01";"The Queen Mary";31.0;509;"Ships";1589;0.06
"2024-01-01";"Pont Yacht";31.0;41;"Ships";1589;0.76
"2024-01-01";"The USS Constitution Ship";30.0;708;"Ships";1688;0.04
"2024-01-01";"1903 Ford Model A";29.0;391;"Vintage Cars";1763;0.07
"2024-01-01";"Collectable Wooden Train";29.0;645;"Trains";1763;0.04
"2024-01-01";"The Mayflower";26.0;74;"Ships";2031;0.35
"2024-01-01";"1928 British Royal Navy Airplane";22.0;363;"Planes";2370;0.06
"2024-01-01";"1940 Ford Delivery Sedan";22.0;662;"Vintage Cars";2370;0.03
"2024-01-02";"1928 Ford Phaeton Deluxe";49.0;14;"Vintage Cars";77;3.5
"2024-01-02";"ATA: B757-300";44.0;711;"Planes";502;0.06
"2024-01-02";"F/A 18 Hornet 1/72";44.0;55;"Planes";502;0.8
"2024-01-02";"American Airlines: MD-11S";35.0;882;"Planes";1234;0.04
"2024-01-02";"1937 Horch 930V Limousine";34.0;290;"Vintage Cars";1301;0.12
"2024-01-02";"1930 Buick Marquette Phaeton";33.0;706;"Vintage Cars";1409;0.05
"2024-01-02";"1996 Moto Guzzi 1100i";26.0;663;"Motorcycles";2031;0.04
"2024-01-02";"Corsair F4U ( Bird Cage)";26.0;681;"Planes";2031;0.04
"2024-01-02";"America West Airlines B757-200";26.0;965;"Planes";2031;0.03
"2024-01-02";"1900s Vintage Tri-Plane";25.0;276;"Planes";2119;0.09
"2024-01-02";"HMS Bounty";24.0;350;"Ships";2211;0.07
"2024-01-02";"Boeing X-32A JSF";23.0;486;"Planes";2296;0.05
"2024-01-02";"1969 Harley Davidson Ultimate Chopper";20.0;793;"Motorcycles";2556;0.03
"2024-01-02";"American Airlines: B767-300";20.0;584;"Planes";2556;0.03
"2024-01-21";"1997 BMW R 1100 S";50.0;700;"Motorcycles";12;0.07
"2024-01-21";"1936 Harley Davidson El Knucklehead";23.0;436;"Motorcycles";2296;0.05
"2024-01-21";"2003 Harley-Davidson Eagle Drag Bike";22.0;558;"Motorcycles";2370;0.04
"2024-01-21";"2002 Suzuki XREO";22.0;1000;"Motorcycles";2370;0.02
"2024-01-22";"1997 BMW F650 ST";50.0;18;"Motorcycles";12;2.78
"2024-01-22";"1982 Ducati 996 R";48.0;924;"Motorcycles";163;0.05
"2024-01-22";"1969 Dodge Charger";46.0;732;"Classic Cars";320;0.06
"2024-01-22";"1969 Dodge Super Bee";46.0;192;"Classic Cars";320;0.24
"2024-01-22";"1982 Ducati 900 Monster";43.0;684;"Motorcycles";589;0.06
"2024-01-22";"1961 Chevrolet Impala";43.0;787;"Classic Cars";589;0.05
"2024-01-22";"1968 Dodge Charger";34.0;912;"Classic Cars";1301;0.04
"2024-01-22";"1970 Plymouth Hemi Cuda";34.0;566;"Classic Cars";1301;0.06
"2024-01-22";"1968 Ford Mustang";33.0;7;"Classic Cars";1409;4.71
"2024-01-22";"1957 Vespa GS150";32.0;769;"Motorcycles";1503;0.04
"2024-01-22";"1956 Porsche 356A Coupe";31.0;660;"Classic Cars";1589;0.05
"2024-01-22";"1957 Corvette Convertible";28.0;125;"Classic Cars";1857;0.22
"2024-01-22";"1976 Ford Gran Torino";24.0;913;"Classic Cars";2211;0.03
"2024-01-22";"1948 Porsche 356-A Roadster";22.0;883;"Classic Cars";2370;0.02
"2024-01-22";"1960 BSA Gold Star DBD34";21.0;2;"Motorcycles";2458;10.5
"2024-01-22";"1971 Alpine Renault 1600s";21.0;800;"Classic Cars";2458;0.03
"2024-01-23";"2002 Yamaha YZR M1";44.0;60;"Motorcycles";502;0.73
"2024-01-23";"1993 Mazda RX-7";30.0;398;"Classic Cars";1688;0.08
"2024-01-23";"1974 Ducati 350 Mk3 Desmo";22.0;334;"Motorcycles";2370;0.07
"2024-01-26";"1999 Indy 500 Monte Carlo SS";49.0;816;"Classic Cars";77;0.06
"2024-01-26";"1995 Honda Civic";34.0;977;"Classic Cars";1301;0.03
"2024-01-26";"1992 Ferrari 360 Spider red";34.0;835;"Classic Cars";1301;0.04
"2024-01-28";"1965 Aston Martin DB5";49.0;904;"Classic Cars";77;0.05
"2024-01-28";"1948 Porsche Type 356 Roadster";46.0;899;"Classic Cars";320;0.05
"2024-01-28";"1911 Ford Town Car";45.0;54;"Vintage Cars";416;0.83
"2024-01-28";"1957 Ford Thunderbird";44.0;321;"Classic Cars";502;0.14
"2024-01-28";"1932 Alfa Romeo 8C2300 Spider Sport";43.0;655;"Vintage Cars";589;0.07
"2024-01-28";"1966 Shelby Cobra 427 S/C";38.0;820;"Classic Cars";997;0.05
"2024-01-28";"1917 Grand Touring Sedan";37.0;272;"Vintage Cars";1082;0.14
"2024-01-28";"1982 Lamborghini Diablo";36.0;772;"Classic Cars";1154;0.05
"2024-01-28";"1928 Mercedes-Benz SSK";32.0;55;"Vintage Cars";1503;0.58
"2024-01-28";"1938 Cadillac V-16 Presidential Limousine";28.0;285;"Vintage Cars";1857;0.1
"2024-01-28";"1932 Model A Ford J-Coupe";27.0;935;"Vintage Cars";1935;0.03
"2024-01-28";"1939 Chevrolet Deluxe Coupe";23.0;733;"Vintage Cars";2296;0.03
"2024-01-28";"1970 Chevy Chevelle SS 454";21.0;101;"Classic Cars";2458;0.21
"2024-02-04";"1969 Chevrolet Camaro Z28";46.0;470;"Classic Cars";320;0.1
"2024-02-04";"1936 Mercedes Benz 500k Roadster";46.0;208;"Vintage Cars";320;0.22
"2024-02-04";"1949 Jaguar XK 120";40.0;235;"Classic Cars";835;0.17
"2024-02-04";"1952 Citroen-15CV";31.0;145;"Classic Cars";1589;0.21
"2024-02-04";"2002 Chevy Corvette";20.0;945;"Classic Cars";2556;0.02
"2024-02-05";"1958 Setra Bus";49.0;158;"Trucks and Buses";77;0.31
"2024-02-05";"1917 Maxwell Touring Car";45.0;791;"Vintage Cars";416;0.06
"2024-02-05";"1937 Lincoln Berline";44.0;869;"Vintage Cars";502;0.05
"2024-02-05";"1913 Ford Model T Speedster";42.0;419;"Vintage Cars";670;0.1
"2024-02-05";"1952 Alpine Renault 1300";41.0;731;"Classic Cars";743;0.06
"2024-02-05";"1936 Chrysler Airflow";40.0;471;"Vintage Cars";835;0.08
"2024-02-05";"1962 LanciaA Delta 16V";35.0;679;"Classic Cars";1234;0.05
"2024-02-05";"1936 Mercedes-Benz 500K Special Roadster";32.0;864;"Vintage Cars";1503;0.04
"2024-02-05";"1940s Ford truck";29.0;313;"Trucks and Buses";1763;0.09
"2024-02-05";"1934 Ford V8 Coupe";28.0;565;"Vintage Cars";1857;0.05
"2024-02-05";"1940 Ford Pickup Truck";27.0;261;"Trucks and Buses";1935;0.1
"2024-02-05";"1992 Ferrari 360 Spider red";27.0;835;"Classic Cars";1935;0.03
"2024-02-05";"1996 Peterbilt 379 Stake Bed with Outrigger";25.0;81;"Trucks and Buses";2119;0.31
"2024-02-05";"1964 Mercedes Tour Bus";22.0;826;"Trucks and Buses";2370;0.03
"2024-02-05";"1926 Ford Fire Engine";22.0;202;"Trucks and Buses";2370;0.11
"2024-02-05";"18th Century Vintage Horse Carriage";21.0;599;"Vintage Cars";2458;0.04
"2024-02-05";"1939 Cadillac Limousine";20.0;665;"Vintage Cars";2556;0.03
"2024-02-08";"1957 Chevy Pickup";49.0;613;"Trucks and Buses";77;0.08
"2024-02-08";"Diamond T620 Semi-Skirted Tanker";48.0;102;"Trucks and Buses";163;0.47
"2024-02-08";"1958 Chevy Corvette Limited Edition";45.0;254;"Classic Cars";416;0.18
"2024-02-08";"1982 Camaro Z28";34.0;693;"Classic Cars";1301;0.05
"2024-02-08";"2001 Ferrari Enzo";32.0;362;"Classic Cars";1503;0.09
"2024-02-08";"1950's Chicago Surface Lines Streetcar";30.0;860;"Trains";1688;0.03
"2024-02-08";"1992 Porsche Cayenne Turbo Silver";28.0;658;"Classic Cars";1857;0.04
"2024-02-08";"1980’s GM Manhattan Express";26.0;510;"Trucks and Buses";2031;0.05
"2024-02-08";"1998 Chrysler Plymouth Prowler";25.0;472;"Classic Cars";2119;0.05
"2024-02-08";"1970 Dodge Coronet";25.0;407;"Classic Cars";2119;0.06
"2024-02-08";"1962 Volkswagen Microbus";20.0;233;"Trucks and Buses";2556;0.09
"2024-02-08";"1954 Greyhound Scenicruiser";20.0;287;"Trucks and Buses";2556;0.07
"2024-02-11";"1970 Triumph Spitfire";48.0;555;"Classic Cars";163;0.09
"2024-02-11";"The Mayflower";44.0;74;"Ships";502;0.59
"2024-02-11";"1904 Buick Runabout";41.0;829;"Vintage Cars";743;0.05
"2024-02-11";"1969 Corvair Monza";40.0;691;"Classic Cars";835;0.06
"2024-02-11";"18th century schooner";37.0;190;"Ships";1082;0.19
"2024-02-11";"1969 Ford Falcon";34.0;105;"Classic Cars";1301;0.32
"2024-02-11";"1903 Ford Model A";28.0;391;"Vintage Cars";1857;0.07
"2024-02-11";"Collectable Wooden Train";25.0;645;"Trains";2119;0.04
"2024-02-11";"1962 City of Detroit Streetcar";24.0;165;"Trains";2211;0.15
"2024-02-16";"1941 Chevrolet Special Deluxe Cabriolet";50.0;238;"Vintage Cars";12;0.21
"2024-02-16";"1937 Horch 930V Limousine";46.0;290;"Vintage Cars";320;0.16
"2024-02-16";"American Airlines: MD-11S";45.0;882;"Planes";416;0.05
"2024-02-16";"The Schooner Bluenose";44.0;190;"Ships";502;0.23
"2024-02-16";"The USS Constitution Ship";41.0;708;"Ships";743;0.06
"2024-02-16";"1972 Alfa Romeo GTA";39.0;325;"Classic Cars";915;0.12
"2024-02-16";"Corsair F4U ( Bird Cage)";39.0;681;"Planes";915;0.06
"2024-02-16";"1900s Vintage Bi-Plane";38.0;594;"Planes";997;0.06
"2024-02-16";"The Queen Mary";37.0;509;"Ships";1082;0.07
"2024-02-16";"The Titanic";34.0;196;"Ships";1301;0.17
"2024-02-16";"1912 Ford Model T Delivery Wagon";33.0;917;"Vintage Cars";1409;0.04
"2024-02-16";"HMS Bounty";32.0;350;"Ships";1503;0.09
"2024-02-16";"Pont Yacht";29.0;41;"Ships";1763;0.71
"2024-02-16";"1980s Black Hawk Helicopter";28.0;533;"Planes";1857;0.05
"2024-02-16";"Boeing X-32A JSF";25.0;486;"Planes";2119;0.05
"2024-02-16";"1940 Ford Delivery Sedan";23.0;662;"Vintage Cars";2296;0.03
"2024-02-16";"1999 Yamaha Speed Boat";22.0;426;"Ships";2370;0.05
"2024-02-18";"1928 British Royal Navy Airplane";46.0;363;"Planes";320;0.13
"2024-02-18";"P-51-D Mustang";42.0;99;"Planes";670;0.42
"2024-02-18";"1996 Moto Guzzi 1100i";39.0;663;"Motorcycles";915;0.06
"2024-02-18";"1997 BMW R 1100 S";38.0;700;"Motorcycles";997;0.05
"2024-02-18";"2003 Harley-Davidson Eagle Drag Bike";22.0;558;"Motorcycles";2370;0.04
"2024-02-18";"1936 Harley Davidson El Knucklehead";22.0;436;"Motorcycles";2370;0.05
"2024-02-19";"2002 Suzuki XREO";49.0;1000;"Motorcycles";77;0.05
"2024-02-19";"1930 Buick Marquette Phaeton";49.0;706;"Vintage Cars";77;0.07
"2024-02-19";"2002 Yamaha YZR M1";49.0;60;"Motorcycles";77;0.82
"2024-02-19";"1968 Ford Mustang";45.0;7;"Classic Cars";416;6.43
"2024-02-19";"1928 Ford Phaeton Deluxe";44.0;14;"Vintage Cars";502;3.14
"2024-02-19";"F/A 18 Hornet 1/72";44.0;55;"Planes";502;0.8
"2024-02-19";"1900s Vintage Tri-Plane";43.0;276;"Planes";589;0.16
"2024-02-19";"1974 Ducati 350 Mk3 Desmo";41.0;334;"Motorcycles";743;0.12
"2024-02-19";"1997 BMW F650 ST";37.0;18;"Motorcycles";1082;2.06
"2024-02-19";"American Airlines: B767-300";37.0;584;"Planes";1082;0.06
"2024-02-19";"America West Airlines B757-200";33.0;965;"Planes";1409;0.03
"2024-02-19";"ATA: B757-300";25.0;711;"Planes";2119;0.04
"2024-02-19";"1960 BSA Gold Star DBD34";23.0;2;"Motorcycles";2296;11.5
"2024-02-19";"1969 Harley Davidson Ultimate Chopper";21.0;793;"Motorcycles";2458;0.03
"2024-02-19";"1982 Ducati 900 Monster";20.0;684;"Motorcycles";2556;0.03
"2024-02-24";"1968 Dodge Charger";35.0;912;"Classic Cars";1234;0.04
"2024-02-25";"1969 Dodge Charger";50.0;732;"Classic Cars";12;0.07
"2024-02-25";"1992 Ferrari 360 Spider red";39.0;835;"Classic Cars";915;0.05
"2024-02-25";"1995 Honda Civic";36.0;977;"Classic Cars";1154;0.04
"2024-02-25";"1993 Mazda RX-7";35.0;398;"Classic Cars";1234;0.09
"2024-02-25";"1948 Porsche 356-A Roadster";31.0;883;"Classic Cars";1589;0.04
"2024-02-25";"1970 Plymouth Hemi Cuda";24.0;566;"Classic Cars";2211;0.04
"2024-02-26";"1957 Corvette Convertible";49.0;125;"Classic Cars";77;0.39
"2024-02-26";"1971 Alpine Renault 1600s";46.0;800;"Classic Cars";320;0.06
"2024-02-26";"1976 Ford Gran Torino";43.0;913;"Classic Cars";589;0.05
"2024-02-26";"1982 Lamborghini Diablo";41.0;772;"Classic Cars";743;0.05
"2024-02-26";"1961 Chevrolet Impala";41.0;787;"Classic Cars";743;0.05
"2024-02-26";"1982 Ducati 996 R";40.0;924;"Motorcycles";835;0.04
"2024-02-26";"1917 Grand Touring Sedan";39.0;272;"Vintage Cars";915;0.14
"2024-02-26";"1965 Aston Martin DB5";34.0;904;"Classic Cars";1301;0.04
"2024-02-26";"1956 Porsche 356A Coupe";33.0;660;"Classic Cars";1409;0.05
"2024-02-26";"1948 Porsche Type 356 Roadster";32.0;899;"Classic Cars";1503;0.04
"2024-02-26";"1966 Shelby Cobra 427 S/C";32.0;820;"Classic Cars";1503;0.04
"2024-02-26";"1999 Indy 500 Monte Carlo SS";29.0;816;"Classic Cars";1763;0.04
"2024-02-26";"1957 Vespa GS150";28.0;769;"Motorcycles";1857;0.04
"2024-02-26";"1911 Ford Town Car";27.0;54;"Vintage Cars";1935;0.5
"2024-02-26";"1969 Dodge Super Bee";22.0;192;"Classic Cars";2370;0.11
"2024-03-03";"1952 Citroen-15CV";44.0;145;"Classic Cars";502;0.3
"2024-03-03";"1969 Chevrolet Camaro Z28";44.0;470;"Classic Cars";502;0.09
"2024-03-03";"1936 Mercedes Benz 500k Roadster";43.0;208;"Vintage Cars";589;0.21
"2024-03-03";"1932 Model A Ford J-Coupe";40.0;935;"Vintage Cars";835;0.04
"2024-03-03";"1949 Jaguar XK 120";36.0;235;"Classic Cars";1154;0.15
"2024-03-03";"1970 Chevy Chevelle SS 454";34.0;101;"Classic Cars";1301;0.34
"2024-03-03";"2002 Chevy Corvette";34.0;945;"Classic Cars";1301;0.04
"2024-03-03";"1932 Alfa Romeo 8C2300 Spider Sport";32.0;655;"Vintage Cars";1503;0.05
"2024-03-03";"1939 Chevrolet Deluxe Coupe";32.0;733;"Vintage Cars";1503;0.04
"2024-03-03";"1937 Lincoln Berline";27.0;869;"Vintage Cars";1935;0.03
"2024-03-03";"1938 Cadillac V-16 Presidential Limousine";27.0;285;"Vintage Cars";1935;0.09
"2024-03-03";"1957 Ford Thunderbird";24.0;321;"Classic Cars";2211;0.07
"2024-03-03";"1928 Mercedes-Benz SSK";21.0;55;"Vintage Cars";2458;0.38
"2024-03-04";"1917 Maxwell Touring Car";50.0;791;"Vintage Cars";12;0.06
